iter	Logloss
0	0.4957605959
1	0.3887559477
2	0.2856926407
3	0.201490273
4	0.1726929494
5	0.1559908271
6	0.1439383322
7	0.1162337537
8	0.1055450774
9	0.1010396778
10	0.09772407735
11	0.09503886343
12	0.09078262591
13	0.08269871932
14	0.08180262519
15	0.08101993198
16	0.07552549295
17	0.07295388554
18	0.07193548165
19	0.07040925983
20	0.06925900784
21	0.0685404071
22	0.06810000309
23	0.0680049344
24	0.06765763892
25	0.06757303939
26	0.06750300746
27	0.06738645228
28	0.06732726555
29	0.06726215209
30	0.06708051631
31	0.06701002481
32	0.06694320133
33	0.06686987337
34	0.06680708289
35	0.06669064818
36	0.06640304621
37	0.06634967565
38	0.06630339326
39	0.06624464745
40	0.06617395343
41	0.06598383463
42	0.06591879866
43	0.0658757745
44	0.06583679203
45	0.06580202486
46	0.06577074784
47	0.06572253662
48	0.06568837205
49	0.06565915527
50	0.06562632578
51	0.06557520805
52	0.06553485692
53	0.06549147382
54	0.06536511461
55	0.0653275168
56	0.0652707772
57	0.06522280674
58	0.06516233769
59	0.06512792363
60	0.06506119075
61	0.06494847569
62	0.0648849061
63	0.06484948379
64	0.0648272823
65	0.06479245387
66	0.06473874332
67	0.06469856437
68	0.06467773294
69	0.06456254663
70	0.06452791224
71	0.06449777183
72	0.06440562307
73	0.06436831853
74	0.0643462177
75	0.06431261197
76	0.06427210328
77	0.06422673729
78	0.06420470504
79	0.06415263598
80	0.06410586051
81	0.06406836337
82	0.06403795303
83	0.06401752142
84	0.0639727697
85	0.06389050332
86	0.06386442794
87	0.06383070549
88	0.0637920192
89	0.06373282638
90	0.06370865949
91	0.06366433675
92	0.06363223387
93	0.06359439531
94	0.06357258485
95	0.06352372433
96	0.06348808287
97	0.06345950661
98	0.06339589618
99	0.06330974718
100	0.06327733645
101	0.06325762123
102	0.06320185775
103	0.06317907116
104	0.0631472251
105	0.06312867571
106	0.06310084649
107	0.06306924555
108	0.06303955746
109	0.06301489739
110	0.06299001555
111	0.06294317003
112	0.06291650956
113	0.06285845094
114	0.06281639561
115	0.06276518597
116	0.06270014543
117	0.06267430351
118	0.06265537767
119	0.06261944759
120	0.06259089906
121	0.06256593968
122	0.0625298389
123	0.06251006242
124	0.06247032558
125	0.06242254771
126	0.06237313858
127	0.06232779883
128	0.06225625533
129	0.06223223289
130	0.06219192555
131	0.06214081659
132	0.06212015442
133	0.06210853716
134	0.06207548732
135	0.06206315657
136	0.06202298639
137	0.06200124596
138	0.06194986852
139	0.06190030619
140	0.06184533647
141	0.06181752185
142	0.06178417291
143	0.0617532052
144	0.06171320573
145	0.06169537858
146	0.06166209092
147	0.06161025242
148	0.06157659268
149	0.0615321284
150	0.06150762009
151	0.06146375549
152	0.06142418792
153	0.06138089237
154	0.06136271648
155	0.06131959165
156	0.06127524556
157	0.06122478588
158	0.06118555389
159	0.06116447881
160	0.06114564489
161	0.06112304068
162	0.06109746285
163	0.0610669883
164	0.06100762224
165	0.06097387788
166	0.06094449182
167	0.06090819552
168	0.06087616706
169	0.06084428304
170	0.0608110844
171	0.06077906468
172	0.06074636212
173	0.06070910719
174	0.06067387602
175	0.06063210961
176	0.06060763339
177	0.0605769356
178	0.06053730238
179	0.06048604897
180	0.06044786314
181	0.06040373007
182	0.0603643011
183	0.0603312717
184	0.06030108023
185	0.06026083126
186	0.06023191357
187	0.06019066513
188	0.06016046781
189	0.06011922958
190	0.06006984817
191	0.0600108178
192	0.05998516117
193	0.05995861597
194	0.05992799989
195	0.05989382367
196	0.05985645492
197	0.05982714619
198	0.0597832889
199	0.0597464571
